user_id,restaurant_id,dish_id,rating
202,39,754,10
202,60,501,9
202,7,631,1
202,38,726,6
202,74,320,6
202,88,168,10
202,30,27,10
202,43,678,5
202,71,209,9
202,100,834,6
202,53,333,7
202,86,449,7
202,73,455,2
202,40,174,8
202,37,169,10
202,2,104,8
202,96,843,3
202,88,224,2
202,79,999,8
202,17,649,10
202,13,928,8
202,6,84,6
202,58,386,10
202,77,943,6
202,81,287,5
202,80,426,10
202,62,109,3
202,44,468,3
202,62,590,1
202,24,892,8
202,11,499,7
202,55,765,7
202,99,879,5
202,88,870,3
202,88,471,8
202,53,795,4
202,37,374,9
202,74,588,9
202,81,245,8
202,71,370,6
202,24,656,9
202,93,448,1
202,85,919,4
202,1,317,3
202,87,31,1
202,89,46,6
202,78,507,7
202,84,945,6
202,89,23,4
202,5,846,9
202,40,253,3
202,3,231,3
202,99,419,2
202,86,620,4
202,89,352,8
202,80,60,3
202,54,265,3
202,99,43,2
202,60,176,4
202,95,903,1
202,84,683,1
202,79,633,8
202,44,508,7
202,77,867,8
202,85,877,4
202,62,888,2
202,75,613,10
202,70,173,9
202,38,414,5
202,71,400,1
202,74,436,7
202,67,5,2
202,42,505,3
202,19,363,7
202,44,626,10
202,55,672,1
202,6,189,2
202,83,98,9
202,26,948,5
202,30,799,9
202,91,804,7
202,82,994,4
202,59,680,1
202,47,387,2
202,86,619,9
202,74,715,2
202,71,947,3
202,81,108,3
202,74,567,8
202,100,328,2
202,97,257,4
202,22,665,5
202,2,704,3
202,43,946,2
202,16,358,3
202,79,685,10
202,40,479,2
202,89,33,7
202,10,329,1
202,63,986,9
202,59,345,3
202,98,319,1
202,61,667,6
202,83,857,10
202,20,583,1
202,53,530,4
202,64,165,4
202,22,862,2
202,4,838,10
202,13,177,5
202,23,881,7
202,49,955,6
202,79,791,4
202,56,415,6
202,13,852,6
202,76,702,4
202,71,321,9
202,41,229,5
202,27,719,10
202,20,632,1
202,22,563,7
202,87,607,8
202,13,452,5
202,97,486,8
202,86,670,1
202,88,151,4
202,33,737,3
202,14,628,5
202,8,711,9
202,89,30,8
202,31,180,6
202,5,341,10
202,72,92,4
202,76,147,2
202,32,768,2
202,89,247,4
202,71,551,3
202,71,429,9
202,2,705,10
202,98,243,5
202,81,322,4
202,72,351,10
202,100,511,5
202,10,439,6
202,77,451,5
202,64,153,6
202,70,494,7
202,71,255,3
202,10,972,8
202,74,69,3
202,61,94,7
202,69,156,9
202,99,271,3
202,81,1,9
202,59,954,6
202,87,957,1
202,31,692,5
202,9,577,7
202,37,519,6
202,70,342,4
202,22,573,5
202,26,460,4
202,87,12,2
202,10,681,6
202,97,340,2
202,33,703,4
202,43,559,9
202,79,982,1
202,55,995,2
202,17,657,9
202,13,488,5
202,67,203,2
202,50,364,1
202,31,145,6
202,18,796,3
202,9,934,8
202,34,466,5
202,66,913,4
202,59,403,4
202,10,410,10
202,40,26,6
202,13,753,2
202,93,535,5
202,48,297,10
202,22,666,10
202,73,553,9
202,55,181,8
202,32,531,2
202,18,527,5
202,37,349,5
202,56,720,2
202,79,124,10
202,58,679,6
202,38,462,8
202,41,645,6
202,88,830,3
202,66,325,9
202,73,965,3
202,71,854,7
202,62,382,5
202,26,732,1
202,58,193,4
202,13,222,5
202,58,105,10
202,66,806,2
202,85,774,7
202,32,184,1
202,92,915,7
202,3,19,10
202,71,496,7
202,72,621,2
202,48,36,3
202,77,599,3
202,47,512,3
202,18,515,10
202,81,963,2
202,59,914,4
203,4,542,9
203,47,350,6
203,31,574,2
203,80,701,3
203,49,634,10
203,76,702,7
203,5,325,6
203,65,662,6
203,94,876,10
203,15,415,8
203,89,438,3
203,89,992,7
203,39,120,4
203,1,557,8
203,65,401,2
203,94,282,5
203,79,706,9
203,98,138,4
203,31,871,6
203,36,88,10
203,41,834,1
203,39,878,4
203,81,563,3
203,40,659,4
203,66,540,10
203,100,457,7
203,61,880,10
203,40,564,7
203,83,68,7
203,34,392,5
203,40,394,4
203,82,891,1
203,24,50,7
203,81,83,1
203,13,682,7
203,38,414,3
203,36,412,1
203,19,432,1
203,14,36,7
203,81,832,4
203,6,558,9
203,45,886,7
203,10,262,1
203,64,219,9
203,17,650,7
203,66,910,2
203,77,866,4
203,13,734,3
203,21,74,6
203,97,483,10
203,89,323,4
203,50,735,5
203,70,375,3
203,22,931,3
203,66,466,1
203,18,307,1
203,66,692,2
203,70,342,1
203,77,347,7
203,12,239,6
203,80,579,5
203,22,112,3
203,95,863,2
203,14,780,3
203,40,724,2
203,79,396,10
203,90,857,5
203,88,168,5
203,22,367,1
203,89,248,8
203,47,677,4
203,97,102,1
203,49,63,5
203,92,923,6
203,56,529,5
203,23,360,6
203,85,945,8
203,10,32,4
203,80,792,2
203,82,233,7
203,19,103,3
203,57,273,8
203,98,268,4
203,13,198,3
203,37,137,8
203,53,170,5
203,91,448,3
203,49,330,9
203,71,255,4
203,75,830,4
203,74,425,4
203,71,610,10
203,21,40,10
203,90,907,9
203,24,57,8
203,95,793,3
203,57,382,9
203,24,522,9
203,18,229,1
203,96,365,3
203,73,351,8
203,100,527,4
203,23,427,3
203,41,712,10
203,87,146,9
203,42,584,9
203,28,484,10
203,5,341,8
203,34,809,4
203,52,312,2
203,23,766,9
203,30,5,2
203,73,66,8
203,65,423,10
203,8,964,7
203,80,478,3
203,52,281,10
203,29,305,3
203,89,320,5
203,61,136,6
203,80,338,4
203,46,578,1
203,7,490,1
203,54,795,1
203,58,820,2
203,39,274,6
203,79,114,4
203,43,789,5
203,96,179,4
203,27,121,10
203,40,287,6
203,23,596,4
203,11,536,9
203,33,430,3
203,82,472,6
203,6,84,10
203,43,128,2
203,44,218,4
203,13,695,10
203,86,78,9
203,60,501,3
203,17,651,3
203,26,357,9
203,10,1000,5
203,42,797,8
203,93,55,4
203,71,433,10
203,71,185,10
203,20,673,9
203,64,153,1
203,78,297,10
203,20,583,3
203,84,691,6
203,8,705,1
203,50,541,2
203,82,144,3
203,86,737,10
203,92,241,2
203,80,356,4
203,95,257,2
203,79,901,1
203,96,489,7
203,71,770,9
203,60,270,9
203,79,674,5
203,79,895,6
203,28,277,8
203,54,443,2
203,75,451,4
203,57,956,10
203,99,940,9
203,92,918,8
203,99,118,8
203,53,772,3
203,81,479,9
203,71,353,9
203,39,805,5
203,16,773,10
203,95,486,5
203,91,603,5
203,93,123,9
203,39,713,3
203,79,999,9
203,28,842,2
203,38,462,4
203,72,544,6
203,50,790,7
203,74,966,1
203,81,337,6
203,47,499,1
203,54,374,5
203,62,717,5
203,69,39,9
203,81,968,3
203,49,109,8
203,12,53,8
203,15,20,9
203,39,8,5
203,78,749,2
203,41,236,5
203,40,26,9
203,72,532,4
203,60,176,1
203,40,162,7
203,54,698,7
203,79,757,10
203,28,115,6
203,38,155,10
203,24,884,2
203,83,225,1
203,42,158,9
203,30,627,8
203,84,919,4
203,1,611,8
203,42,266,9
203,11,743,1
203,6,881,1
203,70,618,1
203,91,965,3
203,26,839,8
203,93,149,10
203,5,533,10
203,73,709,5
203,64,116,3
203,49,335,10
203,28,434,2
203,47,983,3
203,24,723,2
203,54,882,5
203,10,177,5
203,36,258,6
203,26,779,9
203,14,261,9
203,70,658,10
203,27,502,9
203,23,616,7
203,90,126,9
203,93,811,4
203,79,390,6
203,33,217,9
203,58,833,3
203,93,81,3
203,51,847,10
203,10,409,10
203,81,802,1
203,90,96,6
203,15,615,2
203,76,495,1
203,55,669,9
203,77,640,8
203,71,506,5
203,74,534,7
203,57,582,7
203,44,531,9
203,10,302,5
203,47,942,3
203,15,586,3
203,35,363,7
203,64,664,7
203,93,814,6
203,7,612,9
203,79,725,3
203,55,768,2
203,53,813,4
203,34,37,10
203,22,420,7
203,86,91,9
203,3,161,6
203,58,313,6
203,46,888,4
203,32,267,3
203,79,299,2
203,24,71,9
203,27,688,7
203,10,220,3
203,6,315,9
203,83,984,7
203,96,748,5
203,60,183,10
203,9,655,2
203,72,944,8
203,24,362,4
203,13,514,4
203,74,967,7
203,33,865,3
203,18,716,3
203,90,119,5
203,77,980,6
203,94,288,6
203,46,517,1
203,65,131,5
203,85,877,9
203,71,491,3
203,71,973,7
203,4,686,10
203,93,916,4
203,54,601,4
203,55,334,4
203,65,298,10
203,79,272,2
203,2,872,1
203,86,703,9
203,6,167,5
203,72,286,6
203,99,132,5
203,40,750,4
203,63,98,9
203,79,52,4
203,91,275,5
203,36,4,1
203,44,147,1
203,81,959,5
203,17,554,5
203,61,592,8
203,81,245,6
203,46,720,5
203,83,986,7
203,19,978,3
203,24,76,7
203,86,197,2
203,74,46,6
203,89,152,8
203,22,93,1
203,74,567,7
203,25,906,6
203,54,728,5
203,10,642,4
203,88,607,8
203,75,471,5
203,70,205,9
203,10,304,1
203,97,721,2
203,11,487,2
203,98,929,10
203,39,988,8
203,81,1,2
203,45,51,5
203,74,807,6
203,79,539,7
203,34,678,6
203,17,555,5
203,23,437,5
203,20,630,5
203,10,410,6
203,59,680,4
203,71,751,3
203,31,760,3
203,7,48,6
203,25,969,2
203,7,990,10
203,25,296,9
203,79,727,9
203,41,428,4
203,11,386,9
203,89,30,6
203,53,79,8
203,58,675,4
203,75,993,4
203,79,61,3
203,34,921,6
203,33,379,1
203,45,94,9
203,75,909,3
203,6,848,2
203,74,378,2
203,64,679,6
203,81,648,6
203,2,936,9
203,42,643,10
203,86,620,5
203,13,222,7
203,88,224,1
203,40,581,10
203,86,376,10
203,71,868,10
203,71,212,10
203,8,644,7
203,20,127,6
203,84,538,5
203,51,150,7
203,73,343,9
203,72,235,2
203,98,719,7
203,55,904,4
203,74,263,9
203,71,209,3
203,14,494,9
203,35,812,4
203,88,369,8
203,2,9,10
203,93,110,2
203,100,645,7
203,79,124,4
203,50,512,1
203,71,321,1
203,66,180,2
203,41,796,3
203,13,452,6
203,61,997,2
203,62,782,10
203,87,859,1
203,72,314,8
203,43,946,8
203,73,163,8
203,1,566,5
203,6,722,9
203,48,547,6
203,16,518,4
203,52,777,8
203,70,932,8
203,88,609,4
203,40,841,3
203,25,639,8
203,78,289,6
203,71,776,6
203,94,306,5
203,50,798,9
203,40,960,7
203,68,89,6
203,11,105,8
203,31,913,10
203,58,949,9
203,37,726,3
203,80,667,4
203,33,883,5
203,79,526,8
203,59,488,1
203,60,649,5
203,57,336,3
203,34,635,9
203,81,624,5
203,58,165,3
203,29,899,7
203,79,685,3
203,22,252,2
203,21,461,8
203,36,191,4
203,75,613,9
203,79,778,6
203,48,441,4
203,28,697,6
203,80,450,2
203,20,361,7
203,52,912,8
203,71,470,5
203,99,271,7
203,79,346,3
203,30,707,6
203,38,816,2
203,99,500,3
203,26,975,2
203,21,561,10
203,79,731,7
203,38,548,10
203,53,129,1
203,74,714,6
203,7,754,9
203,67,774,5
203,21,122,1
203,79,546,6
203,7,366,4
203,44,597,2
203,75,166,3
203,22,736,8
203,54,510,2
203,39,19,7
203,74,301,4
203,38,864,10
203,18,831,6
203,31,559,5
203,79,16,8
203,53,568,5
203,27,580,6
203,31,565,5
203,11,284,8
203,40,898,4
203,61,822,6
203,33,619,9
203,32,24,7
203,21,897,9
203,77,937,10
203,98,445,1
203,10,464,6
203,24,892,5
203,40,327,3
203,49,829,2
203,71,819,1
203,93,54,1
203,71,370,4
203,89,75,10
203,55,181,4
203,46,254,8
203,82,469,7
203,10,77,10
203,47,869,7
203,93,893,6
203,77,943,4
203,10,852,7
203,71,194,8
203,76,317,9
204,31,533,10
204,54,882,8
204,42,412,7
204,72,10,6
204,89,775,10
204,2,872,4
204,90,614,8
204,90,986,5
204,71,35,10
204,71,429,5
204,91,343,5
204,24,522,7
204,18,645,2
204,2,796,6
204,74,588,5
204,53,568,3
204,55,702,10
204,75,40,4
204,73,149,3
204,79,706,1
204,79,654,2
204,70,580,8
204,79,396,4
204,79,791,9
204,40,406,6
204,72,92,6
204,54,129,1
204,55,24,3
204,22,337,9
204,67,799,10
204,71,930,3
204,97,748,1
204,71,758,5
204,79,926,10
204,81,385,4
204,23,427,10
204,33,344,10
204,47,313,9
204,47,949,6
204,75,561,3
204,89,75,4
204,17,940,10
204,71,751,8
204,53,349,8
204,86,449,4
204,71,610,9
204,73,123,9
204,27,441,8
204,91,965,5
204,37,175,10
204,17,823,3
204,71,973,9
204,38,374,7
204,65,76,9
204,96,604,8
204,23,258,9
204,64,743,10
204,86,703,8
204,63,981,10
204,64,869,5
204,49,335,1
204,6,458,2
204,14,297,6
204,79,757,1
204,41,229,8
204,14,719,10
204,7,600,1
204,91,709,8
204,33,41,7
204,86,865,7
204,56,517,2
204,24,190,1
204,94,876,2
204,92,918,10
204,26,126,8
204,49,582,2
204,38,530,4
204,79,633,1
204,46,109,6
204,79,617,4
204,10,403,5
204,74,378,5
204,81,951,9
204,59,302,2
204,10,852,8
204,53,864,3
204,23,4,6
204,6,444,9
204,91,235,2
204,82,180,10
204,31,417,2
204,17,419,8
204,35,691,5
204,61,474,2
204,26,732,10
204,71,433,8
204,28,562,10
204,79,67,9
204,87,937,9
204,4,102,7
204,99,554,8
204,71,209,6
204,28,84,7
204,82,678,1
204,53,155,5
204,57,20,8
204,61,234,9
204,71,80,10
204,18,307,5
204,65,880,8
204,99,555,2
204,29,481,4
204,99,282,1
204,52,542,5
204,52,863,2
204,15,318,7
204,64,373,9
204,1,673,2
204,71,353,3
204,60,501,6
204,76,127,9
204,17,657,3
204,21,787,7
204,10,304,4
204,9,786,7
204,71,28,9
204,54,440,4
204,75,168,7
204,34,789,7
204,98,899,3
204,59,391,1
204,71,255,2
204,35,577,5
204,34,891,2
204,22,359,4
204,40,665,3
204,79,85,3
204,33,208,4
204,5,431,5
204,10,177,8
204,32,504,9
204,3,17,9
204,99,651,5
204,54,816,10
204,79,546,8
204,55,699,7
204,2,953,7
204,46,615,6
204,20,468,5
204,13,410,10
204,86,747,4
204,1,630,10
204,17,729,5
204,74,320,1
204,75,461,7
204,45,51,10
204,28,360,7
204,22,939,6
204,61,377,2
204,48,660,8
204,1,672,4
204,94,650,7
204,37,696,3
204,56,586,9
204,31,835,1
204,71,525,3
204,88,12,2
204,71,194,1
204,7,161,3
204,5,244,8
204,71,947,3
204,98,138,8
204,78,889,1
204,71,300,2
204,75,6,2
204,44,550,9
204,85,774,1
204,83,357,10
204,25,296,2
204,57,156,1
204,79,390,8
204,61,647,10
204,13,680,10
204,29,595,2
204,49,86,5
204,3,612,4
204,76,480,2
204,89,323,9
204,72,339,6
204,67,203,7
204,91,944,7
204,83,96,10
204,71,25,9
204,22,327,6
204,14,214,3
204,47,996,1
204,74,117,1
204,76,267,1
204,58,798,2
204,5,574,3
204,35,571,8
204,10,18,1
204,7,808,9
204,83,984,6
204,71,388,6
204,26,625,10
204,37,265,5
204,25,72,4
204,45,962,8
204,33,475,9
204,17,885,6
204,72,206,2
204,89,240,2
204,59,262,6
204,73,763,1
204,80,822,1
204,72,275,4
204,94,933,5
204,66,806,5
204,81,93,6
204,44,181,4
204,53,269,9
204,35,103,10
204,58,421,9
204,28,148,10
204,48,173,5
204,21,224,7
204,19,693,2
204,88,451,7
204,96,777,8
204,81,509,8
204,25,279,8
204,96,756,8
204,59,914,2
204,31,456,8
204,47,64,6
204,70,342,5
204,71,400,2
204,73,81,1
204,33,922,7
204,38,332,3
204,80,423,1
204,90,779,8
204,44,334,2
204,40,287,5
204,81,968,9
204,81,479,5
204,76,821,7
204,45,592,2
204,40,959,7
204,9,707,1
204,40,316,7
204,23,766,8
204,28,266,6
204,5,223,10
204,61,60,8
204,67,27,6
204,71,854,4
204,93,383,3
204,72,811,6
204,96,686,2
204,64,735,8
204,4,210,4
204,100,511,2
204,76,817,5
204,40,394,6
204,91,804,3
204,82,760,2
204,69,888,2
204,27,932,7
204,66,559,7
204,16,281,3
204,46,794,10
204,23,189,9
204,77,471,6
204,37,813,9
204,87,980,5
204,19,107,5
204,43,472,8
204,81,832,2
204,66,921,3
204,40,404,6
204,68,978,4
204,3,159,1
204,61,192,9
204,53,510,7
204,16,134,6
204,75,788,6
204,58,477,5
204,36,3,1
204,74,411,8
204,78,502,9
204,23,584,5
204,88,957,4
204,12,668,6
204,79,526,8
204,57,829,9
204,51,150,5
204,67,239,1
204,86,376,6
204,24,131,7
204,17,43,6
204,15,473,2
204,25,631,3
204,14,445,8
204,19,196,7
204,3,65,8
204,51,186,5
204,61,478,9
204,71,979,3
204,52,486,3
204,34,95,10
204,92,457,9
204,3,22,2
204,10,329,8
204,94,398,8
204,38,333,3
204,53,79,8
204,81,666,10
204,24,14,1
204,14,268,3
204,99,271,5
204,89,992,8
204,82,325,5
204,79,16,1
204,90,98,7
204,61,298,7
204,79,49,7
204,33,430,3
204,19,853,4
204,79,895,1
204,54,414,5
204,18,428,10
204,22,1,2
204,88,867,7
204,90,623,4
204,5,690,4
204,47,591,4
204,4,483,7
204,64,499,5
204,99,855,2
204,76,7,5
204,98,618,6
204,81,395,6
204,73,902,2
204,65,356,8
204,74,69,7
204,43,946,3
204,31,970,5
204,91,110,5
204,1,669,10
204,1,663,6
204,40,367,6
204,74,228,7
204,74,567,6
204,42,276,4
204,15,718,3
204,82,910,8
204,92,923,8
204,99,176,9
204,46,720,8
204,39,8,10
204,58,536,4
204,12,877,9
204,46,63,5
204,93,532,7
204,47,350,8
204,46,58,10
204,69,956,9
204,7,274,3
204,68,627,7
204,39,260,10
204,13,70,10
204,75,607,3
204,71,416,9
204,47,284,1
204,71,496,9
204,12,849,7
204,41,9,6
204,96,518,2
204,23,484,2
204,50,675,4
204,65,476,7
204,61,730,5
204,40,162,8
204,46,782,3
204,47,219,9
204,22,420,3
204,73,314,6
204,31,896,8
204,77,15,1
204,55,407,9
204,54,622,4
204,37,548,6
204,26,119,3
204,39,974,9
204,14,319,7
204,24,579,8
204,29,547,4
204,96,453,2
204,59,220,5
204,21,815,9
204,26,839,10
204,94,306,6
204,1,317,4
204,71,370,7
204,13,608,8
204,87,537,10
204,4,227,3
204,28,434,10
204,88,446,7
204,11,193,2
204,13,292,6
204,91,418,8
204,81,252,9
204,42,178,1
204,71,985,8
204,39,48,8
204,11,677,2
204,36,167,6
204,29,259,2
204,49,273,1
204,71,694,7
204,66,466,9
204,45,997,10
204,31,392,4
204,86,924,7
204,30,934,9
204,25,958,8
204,66,871,2
204,91,603,10
204,74,482,7
204,79,982,4
204,90,68,7
204,29,851,10
204,41,742,1
204,7,366,1
204,73,133,5
204,55,626,5
204,20,597,10
204,23,710,7
204,64,105,6
204,41,402,10
204,45,59,3
204,71,819,7
204,40,898,6
204,79,124,5
204,14,213,4
204,59,972,10
204,89,248,7
204,62,781,1
204,52,861,9
204,24,454,3
204,34,700,9
204,1,508,7
204,24,989,10
204,34,746,5
204,52,903,3
204,38,211,2
204,54,652,10
204,51,733,8
204,4,340,4
204,20,495,9
204,6,294,10
204,43,469,9
204,6,191,3
204,36,759,6
204,29,688,10
204,56,415,6
204,58,790,10
204,91,653,2
204,64,372,3
204,71,491,2
204,5,528,2
204,40,516,1
204,64,386,5
204,37,169,8
204,91,455,9
204,8,712,10
204,5,341,3
204,63,195,4
204,90,264,6
204,47,664,4
204,60,629,3
204,81,322,6
204,59,488,7
204,47,560,4
204,59,682,9
204,47,497,6
204,69,330,9
204,40,862,5
204,67,945,2
204,71,998,5
204,27,305,9
204,38,47,4
204,45,283,10
204,18,527,7
204,91,621,3
204,71,776,10
204,59,1000,10
205,81,322,3
205,40,581,7
205,53,199,8
205,93,603,10
205,89,411,5
205,93,123,2
205,25,490,6
205,79,424,4
205,79,685,7
205,89,87,1
205,96,489,4
205,43,325,3
205,89,240,6
205,40,232,1
205,54,864,4
205,33,865,4
205,81,939,9
205,82,871,6
205,18,457,8
205,58,348,8
205,16,912,9
205,33,922,2
205,29,375,3
205,11,499,3
205,84,5,2
205,89,247,6
205,49,86,3
205,11,949,5
205,53,333,8
205,74,30,2
205,66,180,4
205,64,242,3
205,3,754,4
205,97,453,10
205,59,914,1
205,75,815,8
205,90,907,8
205,53,530,6
205,45,377,3
205,10,642,4
205,79,16,8
205,27,661,7
205,16,179,1
205,97,210,4
205,55,583,5
205,13,262,5
205,42,596,10
205,72,804,4
205,25,274,1
205,10,70,1
205,71,961,2
205,58,798,2
205,99,729,2
205,81,420,5
205,63,68,4
205,54,698,3
205,99,132,7
205,36,3,7
205,34,341,6
205,40,841,1
205,71,429,1
205,21,587,2
205,40,862,1
205,81,112,9
205,18,796,8
205,22,573,8
205,53,503,8
205,12,853,4
205,34,145,7
205,26,119,10
205,62,955,2
205,40,367,7
205,32,817,10
205,47,536,10
205,77,943,8
205,7,713,10
205,71,985,8
205,59,201,3
205,47,743,1
205,91,916,1
205,79,727,1
205,71,610,8
205,83,975,9
205,50,386,7
205,14,851,5
205,79,926,1
205,72,163,5
205,46,582,5
205,60,271,8
205,32,285,6
205,86,924,1
205,93,66,7
205,50,350,4
205,72,383,7
205,95,863,10
205,71,28,10
205,35,602,9
205,74,352,7
205,79,999,8
205,66,593,7
205,35,405,10
205,28,848,3
205,45,204,9
205,26,460,5
205,70,688,3
205,54,463,5
205,93,621,5
205,25,172,6
205,79,778,6
205,49,318,3
205,39,72,4
205,37,440,4
205,87,40,5
205,95,542,10
205,10,928,5
205,46,336,8
205,23,549,10
205,58,820,7
205,81,724,8
205,43,746,8
205,23,97,1
205,58,421,10
205,2,150,3
205,23,178,4
205,15,720,5
205,74,378,9
205,2,236,10
205,31,380,6
205,18,716,10
205,76,250,6
205,18,918,7
205,43,393,10
205,47,313,1
205,74,438,8
205,64,116,8
205,42,505,9
205,1,508,9
205,57,382,10
205,26,732,8
205,86,589,6
205,52,358,7
205,51,307,6
205,3,906,10
205,59,753,9
205,72,11,4
205,1,399,8
205,94,823,3
205,74,992,5
205,36,38,2
205,59,905,8
205,79,215,7
205,62,794,4
205,54,894,3
205,40,316,8
205,77,818,10
205,53,646,8
205,81,253,1
205,10,32,6
205,71,353,1
205,86,208,6
205,12,538,3
205,6,710,7
205,72,814,6
205,15,578,3
205,66,456,9
205,16,684,5
205,66,846,10
205,66,913,9
205,2,704,1
205,28,697,9
205,71,255,10
205,33,619,8
205,28,643,2
205,96,606,9
205,89,714,2
205,57,330,6
205,13,1000,3
205,5,692,5
205,29,243,10
205,21,461,2
205,68,432,4
205,53,622,4
205,44,765,6
205,74,567,9
205,79,52,4
205,88,764,3
205,15,800,8
205,70,290,3
205,65,886,1
205,65,667,4
205,40,963,4
205,36,202,2
205,15,154,6
205,36,881,3
205,10,222,2
205,90,625,6
205,75,31,8
205,48,780,5
205,86,379,7
205,10,77,10
205,22,638,9
205,41,745,10
205,95,850,3
205,89,482,3
205,47,105,3
205,98,618,10
205,100,712,5
205,76,626,2
205,17,500,2
205,37,462,4
205,71,572,1
205,24,792,4
205,2,402,5
205,17,256,10
205,59,977,4
205,77,609,8
205,71,868,4
205,71,62,3
205,69,335,4
205,74,966,3
205,79,585,6
205,23,759,10
205,91,553,8
205,5,635,6
205,63,44,9
205,28,797,4
205,10,292,8
205,25,958,2
205,87,146,5
205,28,115,6
205,95,748,2
205,25,231,7
205,91,54,10
205,97,861,5
205,43,835,5
205,45,478,3
205,71,770,7
205,28,294,3
205,26,857,10
205,59,220,10
205,76,468,8
205,6,4,2
205,37,813,6
205,95,312,3
205,88,166,9
205,65,476,4
205,40,395,6
205,82,431,7
205,2,923,10
205,45,884,8
205,61,592,8
205,74,588,7
205,79,895,8
205,8,733,8
205,76,317,6
205,64,165,7
205,59,954,8
205,73,532,10
205,42,189,3
205,12,605,9
205,19,812,4
205,79,124,7
205,38,519,6
205,82,472,4
205,61,423,9
205,87,870,6
205,74,33,2
205,34,466,5
205,89,73,6
205,12,691,1
205,17,419,6
205,17,118,5
205,8,831,8
205,65,94,7
205,71,321,8
205,5,994,3
205,39,969,5
205,79,706,7
205,5,125,4
205,13,329,9
205,25,19,2
205,46,586,10
205,26,126,4
205,79,546,5
205,54,374,3
205,33,41,3
205,54,601,1
205,86,141,4
205,36,562,10
205,52,739,10
205,79,901,10
205,24,50,6
205,63,569,6
205,55,699,6
205,73,875,2
205,80,521,7
205,75,6,5
205,40,570,1
205,39,48,1
205,79,85,1
205,26,98,1
205,79,390,5
205,30,934,8
205,71,389,10
205,60,306,6
205,40,93,3
205,63,171,2
205,54,47,3
205,94,651,1
205,9,919,6
205,84,799,3
205,63,357,6
205,66,789,10
205,23,412,5
205,79,114,5
205,35,945,9
205,82,223,3
205,79,310,7
205,24,362,10
205,54,170,2
205,11,413,2
205,17,940,7
205,24,21,3
205,73,893,7
205,29,889,8
205,11,153,3
205,25,988,3
205,22,394,9
205,72,235,7
205,52,793,5
205,45,474,6
205,67,27,8
205,10,409,7
205,66,896,7
205,83,90,7
205,95,784,9
205,79,791,5
205,94,657,9
205,79,272,5
205,38,155,5
205,85,786,7
205,99,288,2
205,4,641,3
205,72,275,3
205,45,656,4
205,69,20,1
205,99,381,1
205,85,655,10
205,86,783,4
205,94,183,4
205,23,303,5
205,58,983,1
205,81,524,9
205,76,407,8
205,15,829,3
205,37,726,6
205,79,396,9
205,86,217,7
205,94,554,2
205,35,577,5
205,44,550,8
205,93,763,1
205,37,129,9
205,17,649,2
205,40,750,5
205,36,148,1
205,72,81,1
205,18,328,2
205,39,296,7
205,73,811,5
205,65,454,1
205,53,882,7
205,75,224,3
205,71,947,9
205,44,504,5
205,79,617,6
205,88,613,6
205,75,446,7
205,95,227,7
205,32,632,5
205,79,725,3
205,79,654,7
205,70,899,5
205,72,309,10
205,9,849,5
205,74,715,9
205,50,477,6
205,79,67,7
205,45,216,9
205,21,15,3
205,17,270,2
205,28,971,3
205,90,839,7
205,73,314,9
205,43,469,2
205,77,599,3
205,50,560,5
205,75,122,8
205,90,13,2
205,73,251,8
205,79,61,7
205,23,276,3
205,52,721,4
205,96,552,2
205,97,604,5
205,13,34,7
205,31,230,4
205,40,523,2
205,18,872,6
205,3,808,6
205,79,674,10
205,74,967,7
205,29,36,4
205,27,502,2
205,39,878,9
205,1,278,6
205,15,718,4
205,79,526,9
205,26,623,3
205,1,995,9
205,81,447,2
205,88,42,5
205,74,301,3
205,14,445,7
205,38,568,6
205,71,80,3
205,7,600,6
205,67,774,9
205,59,410,1
205,59,636,1
205,10,464,9
205,22,1,5
205,33,740,10
205,33,475,7
205,28,158,4
205,22,245,1
205,9,291,8
205,35,203,2
205,40,959,5
205,29,226,5
205,71,930,2
205,15,836,8
205,48,121,2
205,100,771,6
205,71,491,10
205,13,972,3
205,71,388,1
205,45,840,4
205,100,428,2
205,80,997,5
205,82,559,10
205,47,833,5
205,83,397,2
205,52,365,5
205,59,488,9
205,15,873,1
205,6,280,5
205,40,648,10
205,13,514,5
205,46,717,8
205,78,494,10
205,29,580,6
205,94,933,9
205,75,991,10
205,18,742,2
205,58,591,8
205,83,984,5
205,45,522,4
205,77,537,4
205,26,779,7
205,58,387,5
205,74,228,10
205,36,594,5
205,21,451,5
205,76,669,3
205,72,149,10
205,75,561,9
205,20,361,6
205,96,281,10
205,50,942,10
205,61,579,3
205,50,512,9
205,55,597,7
205,33,99,2
205,36,437,9
205,59,403,6
205,87,859,4
205,42,616,5
205,71,525,2
205,54,211,9
205,65,283,3
205,73,676,6
205,55,904,4
205,32,221,4
205,59,695,8
205,79,299,1
205,60,237,3
205,38,728,7
205,45,51,9
205,67,89,9
206,47,487,1
206,85,571,6
206,29,658,9
206,56,590,7
206,61,454,1
206,80,579,1
206,28,766,6
206,40,479,4
206,93,339,2
206,61,667,8
206,32,24,4
206,59,220,4
206,20,765,1
206,33,208,7
206,50,364,7
206,68,799,8
206,33,449,2
206,87,493,4
206,3,172,2
206,81,963,5
206,65,139,1
206,79,706,4
206,71,246,9
206,45,662,9
206,43,380,2
206,79,982,6
206,58,105,3
206,71,761,2
206,50,942,3
206,29,507,6
